Element,  Total(W), Total(var),  I2R(W), I2X(var), No-load(W), No-load(var)
Line.SMT_11655, 0.04993649, -122.8167, 0.04993649, -122.8167, 0, 0
Line.SMT_11657, 0.00243143, -13.92286, 0.00243143, -13.92286, 0, 0
Line.SMT_11661, 0.007235611, -17.66007, 0.007235611, -17.66007, 0, 0
Line.SMT_11664, 0.5918817, -50.62998, 0.5918817, -50.62998, 0, 0
Line.SMT_11665, 12.2994, -44.85368, 12.2994, -44.85368, 0, 0
Line.SMT_11668, 0.08589166, -95.40441, 0.08589166, -95.40441, 0, 0
Line.SMT_11669, 9.182512, -33.48101, 9.182512, -33.48101, 0, 0
Line.SMT_11673, 0.02210148, -32.94889, 0.02210148, -32.94889, 0, 0
Line.SMT_11680, 1.144241, -103.3242, 1.144241, -103.3242, 0, 0
Line.SMT_11681, 0.01027796, -72.29066, 0.01027796, -72.29066, 0, 0
Line.SMT_11705, 0.616205, -52.5134, 0.616205, -52.5134, 0, 0
Line.SMT_11708, 2.470228, -50.26712, 2.470228, -50.26712, 0, 0
Line.SMT_11729, 0.8595076, -73.27357, 0.8595076, -73.27357, 0, 0
Line.SMT_11731, 0.008567737, -20.87405, 0.008567737, -20.87405, 0, 0
Line.SMT_11732, 6.490289, -71.91438, 6.490289, -71.91438, 0, 0
Line.SMT_11734, 0.8518928, -81.41561, 0.8518928, -81.41561, 0, 0
Line.SMT_11735, 0.005348441, -54.71351, 0.005348441, -54.71351, 0, 0
Line.SMT_11736, 0.003312263, -33.15219, 0.003312263, -33.15219, 0, 0
Line.SMT_11737, 0.0002486145, -50.19266, 0.0002486145, -50.19266, 0, 0
Line.SMT_11738, 0.03694474, -41.2681, 0.03694474, -41.2681, 0, 0
Line.SMT_11743, 0.208013, -75.41911, 0.208013, -75.41911, 0, 0
Line.SMT_11744, 0.03178493, -35.44354, 0.03178493, -35.44354, 0, 0
Line.SMT_11753, 0.002455563, -79.22673, 0.002455563, -79.22673, 0, 0
Line.SMT_11755, 1.256354, -69.23839, 1.256354, -69.23839, 0, 0
Line.SMT_11764, 0.004527062, -0.7048175, 0.004527062, -0.7048175, 0, 0
Line.SMT_11765, 23.81355, -76.70045, 23.81355, -76.70045, 0, 0
Line.SMT_11768, 1.148639E-005, -39.54019, 1.148639E-005, -39.54019, 0, 0
Line.SMT_11769, 0.751942, -67.86663, 0.751942, -67.86663, 0, 0
Line.SMT_11770, 6.204114E-006, -25.65001, 6.204114E-006, -25.65001, 0, 0
Line.SMT_11771, 1.531341, -87.65649, 1.531341, -87.65649, 0, 0
Line.SMT_11772, 1.481799, -81.49715, 1.481799, -81.49715, 0, 0
Line.SMT_11775, 195.6475, 183.815, 195.6475, 183.815, 0, 0
Line.SMT_11777, 270.909, 254.4576, 270.909, 254.4576, 0, 0
Line.SMT_11778, 321.1101, 301.5764, 321.1101, 301.5764, 0, 0
Line.SMT_11779, 236.5931, 222.1773, 236.5931, 222.1773, 0, 0
Line.SMT_1178, 4.230457, -72.28506, 4.230457, -72.28506, 0, 0
Line.SMT_11780, 371.3533, 348.6865, 371.3533, 348.6865, 0, 0
Line.SMT_11781, 326.2585, 306.3037, 326.2585, 306.3037, 0, 0
Line.SMT_11782, 0.03068871, -45.63954, 0.03068871, -45.63954, 0, 0
Line.SMT_11783, 7.919362, -25.86379, 7.919362, -25.86379, 0, 0
Line.SMT_11789, 1.542247, -88.31278, 1.542247, -88.31278, 0, 0
Line.SMT_11790, 0.001941377, -13.90748, 0.001941377, -13.90748, 0, 0
Line.SMT_11793, 0.427369, -67.5157, 0.427369, -67.5157, 0, 0
Line.SMT_11794, 7.268326, -18.91166, 7.268326, -18.91166, 0, 0
Line.SMT_11796, 13.52057, -50.51291, 13.52057, -50.51291, 0, 0
Line.SMT_11799, 0.2152931, -76.93387, 0.2152931, -76.93387, 0, 0
Line.SMT_11803, 923.9226, 1300.915, 923.9226, 1300.915, 0, 0
Line.SMT_11810, 0.004980592, -35.24098, 0.004980592, -35.24098, 0, 0
Line.SMT_11811, 0.8855766, -72.9363, 0.8855766, -72.9363, 0, 0
Line.SMT_11815, 9.209702, -25.31013, 9.209702, -25.31013, 0, 0
Line.SMT_11816, 0.002571409, -18.38084, 0.002571409, -18.38084, 0, 0
Line.SMT_11819, 0.07693192, -18.07946, 0.07693192, -18.07946, 0, 0
Line.SMT_11821, 0.001334046, -51.3659, 0.001334046, -51.3659, 0, 0
Line.SMT_11824, 41.42291, -42.93728, 41.42291, -42.93728, 0, 0
Line.SMT_11825, 42.86455, -44.39665, 42.86455, -44.39665, 0, 0
Line.SMT_11826, 43.70675, -45.25019, 43.70675, -45.25019, 0, 0
Line.SMT_11828, 0.001562784, -51.88248, 0.001562784, -51.88248, 0, 0
Line.SMT_11829, 0.0007691849, -26.77157, 0.0007691849, -26.77157, 0, 0
Line.SMT_1183, 3.66532, -62.55314, 3.66532, -62.55314, 0, 0
Line.SMT_11832, 16.46756, -52.35677, 16.46756, -52.35677, 0, 0
Line.SMT_11833, 0.7158886, -68.44868, 0.7158886, -68.44868, 0, 0
Line.SMT_11835, 0.005546716, -10.33388, 0.005546716, -10.33388, 0, 0
Line.SMT_11836, 5.509955, -23.01056, 5.509955, -23.01056, 0, 0
Line.SMT_11837, 11.78108, -37.84181, 11.78108, -37.84181, 0, 0
Line.SMT_1184, 4.728242, -80.65626, 4.728242, -80.65626, 0, 0
Line.SMT_11840, -9.045978E-007, -20.25381, -9.045978E-007, -20.25381, 0, 0
Line.SMT_11841, 0.001314002, -2.486151, 0.001314002, -2.486151, 0, 0
Line.SMT_11846, 16.88087, -54.24947, 16.88087, -54.24947, 0, 0
Line.SMT_11847, 0.02889898, -42.38671, 0.02889898, -42.38671, 0, 0
Line.SMT_11849, 0.09352687, -51.56709, 0.09352687, -51.56709, 0, 0
Line.SMT_1185, 0.02211278, -23.04408, 0.02211278, -23.04408, 0, 0
Line.SMT_11853, 0.175727, -35.33922, 0.175727, -35.33922, 0, 0
Line.SMT_11856, 0.006527448, -26.93601, 0.006527448, -26.93601, 0, 0
Line.SMT_11860, 0.1035141, -41.26794, 0.1035141, -41.26794, 0, 0
Line.SMT_11865, 9.241009E-005, -1.013777, 9.241009E-005, -1.013777, 0, 0
Line.SMT_11866, 0.06440665, -25.69857, 0.06440665, -25.69857, 0, 0
Line.SMT_11870, 0.2210012, -34.33045, 0.2210012, -34.33045, 0, 0
Line.SMT_11871, -1.892352E-006, -2.846983, -1.892352E-006, -2.846983, 0, 0
Line.SMT_11872, 0.04659744, -2.665701, 0.04659744, -2.665701, 0, 0
Line.SMT_11873, 0.00579227, -16.96442, 0.00579227, -16.96442, 0, 0
Line.SMT_11879, 0.1559691, -31.32831, 0.1559691, -31.32831, 0, 0
Line.SMT_11892, 0.003517432, -25.06582, 0.003517432, -25.06582, 0, 0
Line.SMT_11897, 0.1855033, -42.56327, 0.1855033, -42.56327, 0, 0
Line.SMT_11898, 0.002172853, -69.01406, 0.002172853, -69.01406, 0, 0
Line.SMT_11904, 0.09610046, -38.47992, 0.09610046, -38.47992, 0, 0
Line.SMT_11910, 0.7406653, -62.87242, 0.7406653, -62.87242, 0, 0
Line.SMT_11911, 5.005185, -20.89735, 5.005185, -20.89735, 0, 0
Line.SMT_11912, 5.9009E-005, -48.37069, 5.9009E-005, -48.37069, 0, 0
Line.SMT_11919, 14.91099, -56.44313, 14.91099, -56.44313, 0, 0
Line.SMT_11922, 0.01694535, -31.7849, 0.01694535, -31.7849, 0, 0
Line.SMT_11924, 0.1537301, -53.09433, 0.1537301, -53.09433, 0, 0
Line.SMT_11925, 0.01341709, -25.13263, 0.01341709, -25.13263, 0, 0
Line.SMT_11929, 0.03386242, -56.45058, 0.03386242, -56.45058, 0, 0
Line.SMT_11930, 0.007854983, -28.43311, 0.007854983, -28.43311, 0, 0
Line.SMT_11935, 296.9235, 279.2901, 296.9235, 279.2901, 0, 0
Line.SMT_11936, 0.3880996, -63.87067, 0.3880996, -63.87067, 0, 0
Line.SMT_11937, 309.9072, 291.4693, 309.9072, 291.4693, 0, 0
Line.SMT_11938, 291.452, 274.081, 291.452, 274.081, 0, 0
Line.SMT_11939, 335.3485, 315.2814, 335.3485, 315.2814, 0, 0
Line.SMT_1194, 0.000306168, -6.86972, 0.000306168, -6.86972, 0, 0
Line.SMT_11940, 327.939, 308.2766, 327.939, 308.2766, 0, 0
Line.SMT_11949, 0.08295356, -33.14894, 0.08295356, -33.14894, 0, 0
Line.SMT_1195, 0.001094592, -40.63643, 0.001094592, -40.63643, 0, 0
Line.SMT_11950, 1.252723, -68.97921, 1.252723, -68.97921, 0, 0
Line.SMT_11951, 0.007819917, -32.09546, 0.007819917, -32.09546, 0, 0
Line.SMT_11952, 1.338433, -73.78321, 1.338433, -73.78321, 0, 0
Line.SMT_11953, 0.0002772173, -57.20596, 0.0002772173, -57.20596, 0, 0
Line.SMT_11954, 0.000285812, -57.52589, 0.000285812, -57.52589, 0, 0
Line.SMT_11956, 4.310845, -21.7708, 4.310845, -21.7708, 0, 0
Line.SMT_11957, 0.4645845, -76.41707, 0.4645845, -76.41707, 0, 0
Line.SMT_11966, 0.1461872, -62.9114, 0.1461872, -62.9114, 0, 0
Line.SMT_11971, 3.308248, -47.07021, 3.308248, -47.07021, 0, 0
Line.SMT_1198, 0.00106834, -40.63636, 0.00106834, -40.63636, 0, 0
Line.SMT_11981, 0.001068249, -38.18956, 0.001068249, -38.18956, 0, 0
Line.SMT_11982, 0.002539869, -85.15388, 0.002539869, -85.15388, 0, 0
Line.SMT_11983, 0.02513542, -24.65284, 0.02513542, -24.65284, 0, 0
Line.SMT_1199, 0.001070156, -40.23296, 0.001070156, -40.23296, 0, 0
Line.SMT_11992, 0.0034069, -111.7556, 0.0034069, -111.7556, 0, 0
Line.SMT_11993, 0.001036086, -52.49369, 0.001036086, -52.49369, 0, 0
Line.SMT_11995, 0.9344332, -89.42161, 0.9344332, -89.42161, 0, 0
Line.SMT_11998, 0.6186046, -59.22448, 0.6186046, -59.22448, 0, 0
Line.SMT_1200, 0.001463663, -28.61896, 0.001463663, -28.61896, 0, 0
Line.SMT_12001, 60.86063, 14.49848, 60.86063, 14.49848, 0, 0
Line.SMT_12002, 392.4321, 369.4553, 392.4321, 369.4553, 0, 0
Line.SMT_12003, 476.7844, 448.7955, 476.7844, 448.7955, 0, 0
Line.SMT_12004, 336.8087, 316.9883, 336.8087, 316.9883, 0, 0
Line.SMT_12005, 291.861, 274.5905, 291.861, 274.5905, 0, 0
Line.SMT_12008, 0.02355193, -23.0484, 0.02355193, -23.0484, 0, 0
Line.SMT_1201, 0.001673528, -32.60437, 0.001673528, -32.60437, 0, 0
Line.SMT_12011, 4.203119E-006, -0.2155347, 4.203119E-006, -0.2155347, 0, 0
Line.SMT_12012, 17.19902, -55.2327, 17.19902, -55.2327, 0, 0
Line.SMT_12015, 17.74914, -56.47186, 17.74914, -56.47186, 0, 0
Line.SMT_12016, 0.0001757328, -40.28714, 0.0001757328, -40.28714, 0, 0
Line.SMT_12017, 0.008574677, -35.80767, 0.008574677, -35.80767, 0, 0
Line.SMT_12018, 15.00023, -47.70274, 15.00023, -47.70274, 0, 0
Line.SMT_12020, 0.09430734, -22.58547, 0.09430734, -22.58547, 0, 0
Line.SMT_12025, 0.4217222, -66.59628, 0.4217222, -66.59628, 0, 0
Line.SMT_12031, 4.8449, -22.3814, 4.8449, -22.3814, 0, 0
Line.SMT_12034, 0.1204628, -22.4448, 0.1204628, -22.4448, 0, 0
Line.SMT_12035, 0.366026, -59.3323, 0.366026, -59.3323, 0, 0
Line.SMT_12039, 0.6608623, -59.50828, 0.6608623, -59.50828, 0, 0
Line.SMT_12040, 0.02561188, -37.73444, 0.02561188, -37.73444, 0, 0
Line.SMT_12043, 0.0026269, -52.62293, 0.0026269, -52.62293, 0, 0
Line.SMT_12049, 303.4357, 285.2085, 303.4357, 285.2085, 0, 0
Line.SMT_12050, 309.8547, 291.2081, 309.8547, 291.2081, 0, 0
Line.SMT_12051, 313.5457, 294.6423, 313.5457, 294.6423, 0, 0
Line.SMT_12052, 302.4388, 284.1718, 302.4388, 284.1718, 0, 0
Line.SMT_12053, 250.6942, 235.3926, 250.6942, 235.3926, 0, 0
Line.SMT_12055, 0.002472955, -17.69802, 0.002472955, -17.69802, 0, 0
Line.SMT_12060, 0.7485007, -67.45118, 0.7485007, -67.45118, 0, 0
Line.SMT_12061, 0.00238804, -17.04768, 0.00238804, -17.04768, 0, 0
Line.SMT_12062, 0.01042703, -44.74388, 0.01042703, -44.74388, 0, 0
Line.SMT_12070, 12.25763, -45.77571, 12.25763, -45.77571, 0, 0
Line.SMT_12071, 0.005034946, -35.7718, 0.005034946, -35.7718, 0, 0
Line.SMT_12072, 0.02914933, -43.1389, 0.02914933, -43.1389, 0, 0
Line.SMT_12074, 0.006863001, -19.95857, 0.006863001, -19.95857, 0, 0
Line.SMT_12080, 0.0001321123, -3.089417, 0.0001321123, -3.089417, 0, 0
Line.SMT_12081, 9.44893E-006, -23.60543, 9.44893E-006, -23.60543, 0, 0
Line.SMT_12084, 0.003656073, -40.07984, 0.003656073, -40.07984, 0, 0
Line.SMT_12085, 10.02936, -26.10752, 10.02936, -26.10752, 0, 0
Line.SMT_12091, 0.007578657, -14.20944, 0.007578657, -14.20944, 0, 0
Line.SMT_12095, 14.56501, -55.1197, 14.56501, -55.1197, 0, 0
Line.SMT_12096, 0.01305041, -24.45964, 0.01305041, -24.45964, 0, 0
Line.SMT_12099, 0.7627107, -68.70477, 0.7627107, -68.70477, 0, 0
Line.SMT_12108, 5.583806, -49.40389, 5.583806, -49.40389, 0, 0
Line.SMT_12109, 2.307562, -72.63397, 2.307562, -72.63397, 0, 0
Line.SMT_12110, 4.78612, -32.48524, 4.78612, -32.48524, 0, 0
Line.SMT_12111, 0.0005354335, -34.95965, 0.0005354335, -34.95965, 0, 0
Line.SMT_12115, 6.45591, -57.101, 6.45591, -57.101, 0, 0
Line.SMT_12117, 0.5401585, -1.406203, 0.5401585, -1.406203, 0, 0
Line.SMT_12119, 0.003830084, -23.63124, 0.003830084, -23.63124, 0, 0
Line.SMT_12120, 20.14878, -70.9612, 20.14878, -70.9612, 0, 0
Line.SMT_12122, 0.01869304, -31.82055, 0.01869304, -31.82055, 0, 0
Line.SMT_12123, 18.11796, -58.64225, 18.11796, -58.64225, 0, 0
Line.SMT_12125, 10.57717, -15.14394, 10.57717, -15.14394, 0, 0
Line.SMT_12126, 0.3631729, -54.75337, 0.3631729, -54.75337, 0, 0
Line.SMT_12129, 0.000122311, -17.05445, 0.000122311, -17.05445, 0, 0
Line.SMT_12130, 0.00228856, -26.57905, 0.00228856, -26.57905, 0, 0
Line.SMT_12132, 0.01349776, -51.07603, 0.01349776, -51.07603, 0, 0
Line.SMT_12133, 0.4289908, -67.80038, 0.4289908, -67.80038, 0, 0
Line.SMT_12136, 0.000109292, -37.21363, 0.000109292, -37.21363, 0, 0
Line.SMT_12137, 0.1067998, -28.77839, 0.1067998, -28.77839, 0, 0
Line.SMT_12138, 5.488775, -14.28365, 5.488775, -14.28365, 0, 0
Line.SMT_12139, 0.001875757, -8.761043, 0.001875757, -8.761043, 0, 0
Line.SMT_12140, 0.06593165, -17.80992, 0.06593165, -17.80992, 0, 0
Line.SMT_12142, 0.008674531, -46.85237, 0.008674531, -46.85237, 0, 0
Line.SMT_12143, 5.485193E-005, -83.7879, 5.485193E-005, -83.7879, 0, 0
Line.SMT_12144, 4.868336, -21.52338, 4.868336, -21.52338, 0, 0
Line.SMT_12145, 0.02879546, -41.44806, 0.02879546, -41.44806, 0, 0
Line.SMT_12147, 0.0001588791, -19.25472, 0.0001588791, -19.25472, 0, 0
Line.SMT_12148, 0.04191656, -33.40018, 0.04191656, -33.40018, 0, 0
Line.SMT_12150, 9.589251, -36.26598, 9.589251, -36.26598, 0, 0
Line.SMT_12151, 0.0003053979, -24.54795, 0.0003053979, -24.54795, 0, 0
Line.SMT_12152, 0.2856258, -0.9171462, 0.2856258, -0.9171462, 0, 0
Line.SMT_12153, 5.660084, -32.96806, 5.660084, -32.96806, 0, 0
Line.SMT_12154, 0.1822816, -87.62079, 0.1822816, -87.62079, 0, 0
Line.SMT_12155, 0.05551013, -20.48641, 0.05551013, -20.48641, 0, 0
Line.SMT_12157, 0.003662781, -43.7369, 0.003662781, -43.7369, 0, 0
Line.SMT_12158, 0.002290322, -27.13197, 0.002290322, -27.13197, 0, 0
Line.SMT_12159, 0.01253578, -31.85095, 0.01253578, -31.85095, 0, 0
Line.SMT_12161, 0.04304281, -30.43524, 0.04304281, -30.43524, 0, 0
Line.SMT_12162, 4.863719, -20.30837, 4.863719, -20.30837, 0, 0
Line.SMT_12163, 0.002022406, -21.19181, 0.002022406, -21.19181, 0, 0
Line.SMT_12164, 0.01249036, -47.43829, 0.01249036, -47.43829, 0, 0
Line.SMT_12165, 0.0004872475, -78.49321, 0.0004872475, -78.49321, 0, 0
Line.SMT_12166, 0.001166798, -12.4918, 0.001166798, -12.4918, 0, 0
Line.SMT_12167, 0.03925176, -31.36822, 0.03925176, -31.36822, 0, 0
Line.SMT_12169, 0.02688818, -38.88079, 0.02688818, -38.88079, 0, 0
Line.SMT_12172, 0.01794821, -14.37257, 0.01794821, -14.37257, 0, 0
Line.SMT_12173, 4.624816, -20.4484, 4.624816, -20.4484, 0, 0
Line.SMT_12174, 0.2926469, -75.12319, 0.2926469, -75.12319, 0, 0
Line.SMT_12177, 0.001013302, -14.54414, 0.001013302, -14.54414, 0, 0
Line.SMT_12178, 0.007976214, -30.06299, 0.007976214, -30.06299, 0, 0
Line.SMT_12180, 0.02970599, -55.37123, 0.02970599, -55.37123, 0, 0
Line.SMT_12182, 0.1519437, -73.1996, 0.1519437, -73.1996, 0, 0
Line.SMT_12183, 3.180909, -39.36627, 3.180909, -39.36627, 0, 0
Line.SMT_12184, 3.388769, -41.92689, 3.388769, -41.92689, 0, 0
Line.SMT_12185, 0.003737865, -17.40033, 0.003737865, -17.40033, 0, 0
Line.SMT_12186, 0.002284938, -20.87902, 0.002284938, -20.87902, 0, 0
Line.SMT_12188, 0.005479518, -0.8303234, 0.005479518, -0.8303234, 0, 0
Line.SMT_1219, 0.0003085307, -2.054263, 0.0003085307, -2.054263, 0, 0
Line.SMT_12195, 13.47279, -42.6271, 13.47279, -42.6271, 0, 0
Line.SMT_12196, 20.02819, -28.03802, 20.02819, -28.03802, 0, 0
Line.SMT_12198, 21.25633, -29.77683, 21.25633, -29.77683, 0, 0
Line.SMT_12199, 20.97199, -29.38743, 20.97199, -29.38743, 0, 0
Line.SMT_12201, 0.3002081, -69.75153, 0.3002081, -69.75153, 0, 0
Line.SMT_12202, 20.24899, -28.39162, 20.24899, -28.39162, 0, 0
Line.SMT_12203, 23.78222, -33.35618, 23.78222, -33.35618, 0, 0
Line.SMT_12204, 29.9764, -42.06017, 29.9764, -42.06017, 0, 0
Line.SMT_12205, 26.03084, -36.53879, 26.03084, -36.53879, 0, 0
Line.SMT_12206, 21.04547, -29.55095, 21.04547, -29.55095, 0, 0
Line.SMT_12207, 0.02403753, -11.81644, 0.02403753, -11.81644, 0, 0
Line.SMT_12208, 0.0006153137, -87.17102, 0.0006153137, -87.17102, 0, 0
Line.SMT_12209, 0.01371741, -26.87438, 0.01371741, -26.87438, 0, 0
Line.SMT_12210, 0.02528814, -50.06719, 0.02528814, -50.06719, 0, 0
Line.SMT_12212, 0.0002876234, -78.64452, 0.0002876234, -78.64452, 0, 0
Line.SMT_12213, 0.0001300493, -1.848513, 0.0001300493, -1.848513, 0, 0
Line.SMT_12214, 0.04295692, -81.80399, 0.04295692, -81.80399, 0, 0
Line.SMT_12215, 0.2998957, -69.85811, 0.2998957, -69.85811, 0, 0
Line.SMT_12217, 0.006519572, -22.10808, 0.006519572, -22.10808, 0, 0
Line.SMT_12218, 19.84518, -69.9521, 19.84518, -69.9521, 0, 0
Line.SMT_12219, 1.951994E-005, -23.60465, 1.951994E-005, -23.60465, 0, 0
Line.SMT_12220, 0.1184465, -29.63407, 0.1184465, -29.63407, 0, 0
Line.SMT_12221, 0.04464846, -85.05355, 0.04464846, -85.05355, 0, 0
Line.SMT_12223, 0.003298589, -15.49218, 0.003298589, -15.49218, 0, 0
Line.SMT_12229, 5.777918, -63.21374, 5.777918, -63.21374, 0, 0
Line.SMT_12230, 6.495959, -16.90038, 6.495959, -16.90038, 0, 0
Line.SMT_12231, 0.008492601, -44.26187, 0.008492601, -44.26187, 0, 0
Line.SMT_12232, 0.02335903, -33.33372, 0.02335903, -33.33372, 0, 0
Line.SMT_12233, 0.001022452, -40.43634, 0.001022452, -40.43634, 0, 0
Line.SMT_12234, 0.03840325, -26.68697, 0.03840325, -26.68697, 0, 0
Line.SMT_12235, 0.0063232, -38.4879, 0.0063232, -38.4879, 0, 0
Line.SMT_12237, 20.88286, -73.58874, 20.88286, -73.58874, 0, 0
Line.SMT_12238, 35.31091, -63.55132, 35.31091, -63.55132, 0, 0
Line.SMT_12239, 15.93667, -36.1407, 15.93667, -36.1407, 0, 0
Line.SMT_12240, 8.089153, -28.76918, 8.089153, -28.76918, 0, 0
Line.SMT_12241, 0.05115719, -69.41197, 0.05115719, -69.41197, 0, 0
Line.SMT_12243, 0.04999737, -82.6462, 0.04999737, -82.6462, 0, 0
Line.SMT_12244, 5.447964, -56.09891, 5.447964, -56.09891, 0, 0
Line.SMT_12245, 0.00569099, -58.68259, 0.00569099, -58.68259, 0, 0
Line.SMT_12246, 0.2556391, -51.21075, 0.2556391, -51.21075, 0, 0
Line.SMT_12247, 0.002802243, -24.2161, 0.002802243, -24.2161, 0, 0
Line.SMT_12248, 0.2074676, -7.142431, 0.2074676, -7.142431, 0, 0
Line.SMT_12250, 0.1464082, -33.80556, 0.1464082, -33.80556, 0, 0
Line.SMT_12251, 5.354467, -13.92825, 5.354467, -13.92825, 0, 0
Line.SMT_12252, 0.03311257, -48.11865, 0.03311257, -48.11865, 0, 0
Line.SMT_12253, 0.1634057, -37.70807, 0.1634057, -37.70807, 0, 0
Line.SMT_12254, 2.044644E-006, -78.46537, 2.044644E-006, -78.46537, 0, 0
Line.SMT_12256, 14.81191, -52.64246, 14.81191, -52.64246, 0, 0
Line.SMT_12257, 0.3223291, -75.11616, 0.3223291, -75.11616, 0, 0
Line.SMT_12259, 14.58958, -46.18839, 14.58958, -46.18839, 0, 0
Line.SMT_12260, 0.006923574, -80.14488, 0.006923574, -80.14488, 0, 0
Line.SMT_12261, 0.001100388, -18.49297, 0.001100388, -18.49297, 0, 0
Line.SMT_12264, 0.0004420591, -73.15713, 0.0004420591, -73.15713, 0, 0
Line.SMT_12265, 0.1746185, -76.54365, 0.1746185, -76.54365, 0, 0
Line.SMT_12266, 0.3592023, -54.11728, 0.3592023, -54.11728, 0, 0
Line.SMT_12267, 0.0001857768, -25.03969, 0.0001857768, -25.03969, 0, 0
Line.SMT_12268, 18.20119, -44.76142, 18.20119, -44.76142, 0, 0
Line.SMT_12269, 13.53504, -47.62138, 13.53504, -47.62138, 0, 0
Line.SMT_12270, 2.32836, -73.08138, 2.32836, -73.08138, 0, 0
Line.SMT_12273, 0.01505193, -82.05353, 0.01505193, -82.05353, 0, 0
Line.SMT_12274, 0.4027232, -209.2246, 0.4027232, -209.2246, 0, 0
Line.SMT_12276, 0.009468522, -105.8994, 0.009468522, -105.8994, 0, 0
Line.SMT_12277, 0.1095811, -19.36195, 0.1095811, -19.36195, 0, 0
Line.SMT_12278, 0.0004856401, -31.18719, 0.0004856401, -31.18719, 0, 0
Line.SMT_12279, 0.01075682, -29.01322, 0.01075682, -29.01322, 0, 0
Line.SMT_12284, 0.002877293, -29.37776, 0.002877293, -29.37776, 0, 0
Line.SMT_12285, 0.1903885, -90.98915, 0.1903885, -90.98915, 0, 0
Line.SMT_12286, 0.01101839, -29.66567, 0.01101839, -29.66567, 0, 0
Line.SMT_12288, 0.7501177, -67.62325, 0.7501177, -67.62325, 0, 0
Line.SMT_12290, 0.09608221, -41.10584, 0.09608221, -41.10584, 0, 0
Line.SMT_12291, 0.02167681, -95.80836, 0.02167681, -95.80836, 0, 0
Line.SMT_12292, 0.06501205, -31.90072, 0.06501205, -31.90072, 0, 0
Line.SMT_12295, 0.2069164, -41.37888, 0.2069164, -41.37888, 0, 0
Line.SMT_12297, 46.91334, -84.05375, 46.91334, -84.05375, 0, 0
Line.SMT_12298, 0.05757621, -39.88913, 0.05757621, -39.88913, 0, 0
Line.SMT_12299, 0.002311455, -21.03219, 0.002311455, -21.03219, 0, 0
Line.SMT_1230, 89.74128, 21.35788, 89.74128, 21.35788, 0, 0
Line.SMT_12300, 0.002996865, -70.44159, 0.002996865, -70.44159, 0, 0
Line.SMT_12302, 5.87939, -15.30139, 5.87939, -15.30139, 0, 0
Line.SMT_12303, 0.0001065724, -15.46034, 0.0001065724, -15.46034, 0, 0
Line.SMT_12304, 0.02593142, -40.75947, 0.02593142, -40.75947, 0, 0
Line.SMT_12307, 0.007883093, -56.07362, 0.007883093, -56.07362, 0, 0
Line.SMT_12309, 0.2211796, -56.85882, 0.2211796, -56.85882, 0, 0
Line.SMT_1231, 87.1267, 20.71205, 87.1267, 20.71205, 0, 0
Line.SMT_12310, 18.86057, -60.72803, 18.86057, -60.72803, 0, 0
Line.SMT_12313, 0.002681408, -64.44783, 0.002681408, -64.44783, 0, 0
Line.SMT_12314, 3.961275, -23.07536, 3.961275, -23.07536, 0, 0
Line.SMT_12315, 0.4089353, -61.67433, 0.4089353, -61.67433, 0, 0
Line.SMT_12316, 10.99692, -39.10464, 10.99692, -39.10464, 0, 0
Line.SMT_12317, 0.006848243, -22.4905, 0.006848243, -22.4905, 0, 0
Line.SMT_12318, 0.009407469, -25.28183, 0.009407469, -25.28183, 0, 0
Line.SMT_12319, 7.132242E-005, -67.05762, 7.132242E-005, -67.05762, 0, 0
Line.SMT_12320, 4.285315E-005, -35.6322, 4.285315E-005, -35.6322, 0, 0
Line.SMT_12322, 0.1318176, -32.95338, 0.1318176, -32.95338, 0, 0
Line.SMT_12323, 3.03476E-005, -75.8672, 3.03476E-005, -75.8672, 0, 0
Line.SMT_12324, 0.003272778, -47.54851, 0.003272778, -47.54851, 0, 0
Line.SMT_12325, 2.338637, -73.70866, 2.338637, -73.70866, 0, 0
Line.SMT_12327, 0.0002180158, -24.50184, 0.0002180158, -24.50184, 0, 0
Line.SMT_12328, 18.3386, -58.87579, 18.3386, -58.87579, 0, 0
Line.SMT_12329, 0.001989246, -65.81171, 0.001989246, -65.81171, 0, 0
Line.SMT_12330, 0.1734819, -30.69296, 0.1734819, -30.69296, 0, 0
Line.SMT_12331, 9.993963, -35.53211, 9.993963, -35.53211, 0, 0
Line.SMT_12332, 5.399266, -55.60706, 5.399266, -55.60706, 0, 0
Line.SMT_12333, 0.001805669, -8.45678, 0.001805669, -8.45678, 0, 0
Line.SMT_12334, 0.009021376, -33.80295, 0.009021376, -33.80295, 0, 0
Line.SMT_12335, 18.15776, -58.27926, 18.15776, -58.27926, 0, 0
Line.SMT_12338, 0.002375931, -34.68264, 0.002375931, -34.68264, 0, 0
Line.SMT_12339, 0.001998176, -29.3101, 0.001998176, -29.3101, 0, 0
Line.SMT_12340, 0.002711715, -23.22217, 0.002711715, -23.22217, 0, 0
Line.SMT_12342, 0.0008501401, -30.43294, 0.0008501401, -30.43294, 0, 0
Line.SMT_12343, 0.006306571, -43.05202, 0.006306571, -43.05202, 0, 0
Line.SMT_12345, 0.1059706, -26.51973, 0.1059706, -26.51973, 0, 0
Line.SMT_12347, 0.05778687, -27.39392, 0.05778687, -27.39392, 0, 0
Line.SMT_12348, 0.006172452, -31.18892, 0.006172452, -31.18892, 0, 0
