Element,  Total(W), Total(var),  I2R(W), I2X(var), No-load(W), No-load(var)
Line.SMT_11876, 0.0180731, -30.85486, 0.0180731, -30.85486, 0, 0
Line.SMT_11881, 0.213381, -33.22192, 0.213381, -33.22192, 0, 0
Line.SMT_11882, 0.001866623, -0.7014379, 0.001866623, -0.7014379, 0, 0
Line.SMT_11884, 8.941391E-006, -42.9166, 8.941391E-006, -42.9166, 0, 0
Line.SMT_11888, 0.004918301, -39.21903, 0.004918301, -39.21903, 0, 0
Line.SMT_11889, 0.004223516, -33.30467, 0.004223516, -33.30467, 0, 0
Line.SMT_11907, 0.2867429, -44.65108, 0.2867429, -44.65108, 0, 0
Line.SMT_11913, 0.3183956, -50.60233, 0.3183956, -50.60233, 0, 0
Line.SMT_11914, 0.002351992, -0.8733443, 0.002351992, -0.8733443, 0, 0
Line.SMT_11920, 1.518233, -57.20975, 1.518233, -57.20975, 0, 0
Line.SMT_11921, 0.08180606, -21.94721, 0.08180606, -21.94721, 0, 0
Line.SMT_11944, 1.472334, -82.12089, 1.472334, -82.12089, 0, 0
Line.SMT_11958, 0.01321828, -79.22203, 0.01321828, -79.22203, 0, 0
Line.SMT_11961, 1.643848, -62.57885, 1.643848, -62.57885, 0, 0
Line.SMT_11962, 0.005896322, -25.85226, 0.005896322, -25.85226, 0, 0
Line.SMT_11963, 0.02496564, -23.0354, 0.02496564, -23.0354, 0, 0
Line.SMT_11973, 0.01733648, -18.75779, 0.01733648, -18.75779, 0, 0
Line.SMT_11980, 0.1717281, -47.11526, 0.1717281, -47.11526, 0, 0
Line.SMT_11987, 0.01655623, -27.73828, 0.01655623, -27.73828, 0, 0
Line.SMT_11990, 0.0001332517, -1.832526, 0.0001332517, -1.832526, 0, 0
Line.SMT_12007, 0.002298388, -30.33894, 0.002298388, -30.33894, 0, 0
Line.SMT_12009, 3.800274E-005, -11.00717, 3.800274E-005, -11.00717, 0, 0
Line.SMT_12010, 2.211453, -78.68024, 2.211453, -78.68024, 0, 0
Line.SMT_12022, 0.02488442, -27.09594, 0.02488442, -27.09594, 0, 0
Line.SMT_12030, 2.831748, -115.9892, 2.831748, -115.9892, 0, 0
Line.SMT_12044, 0.02299041, -20.98796, 0.02299041, -20.98796, 0, 0
Line.SMT_1205, 0.0002012899, -14.88362, 0.0002012899, -14.88362, 0, 0
Line.SMT_12054, 0.01025069, -119.6915, 0.01025069, -119.6915, 0, 0
Line.SMT_12056, 0.01315666, -21.95083, 0.01315666, -21.95083, 0, 0
Line.SMT_12090, 1.636286, -62.36234, 1.636286, -62.36234, 0, 0
Line.SMT_12104, 1.14988E-005, -25.35203, 1.14988E-005, -25.35203, 0, 0
Line.SMT_12105, 1.064282E-005, -42.28306, 1.064282E-005, -42.28306, 0, 0
Line.SMT_12106, 2.17773E-006, -15.44145, 2.17773E-006, -15.44145, 0, 0
Line.SMT_12149, 0.0007324106, -0.6784894, 0.0007324106, -0.6784894, 0, 0
Line.SMT_12197, 0.04174536, -29.34247, 0.04174536, -29.34247, 0, 0
Line.SMT_12216, 2.081842, -74.11009, 2.081842, -74.11009, 0, 0
Line.SMT_12224, 0.037715, -19.84961, 0.037715, -19.84961, 0, 0
Line.SMT_12225, 0.04624378, -24.30088, 0.04624378, -24.30088, 0, 0
Line.SMT_12226, 1.59506, -56.8576, 1.59506, -56.8576, 0, 0
Line.SMT_12227, 0.08443565, -40.97138, 0.08443565, -40.97138, 0, 0
Line.SMT_12242, 0.03857775, -20.24057, 0.03857775, -20.24057, 0, 0
Line.SMT_12355, 0.08176134, -37.6983, 0.08176134, -37.6983, 0, 0
Line.SMT_12361, 1.913857, -68.1653, 1.913857, -68.1653, 0, 0
Line.SMT_12362, 0.1320308, -56.00049, 0.1320308, -56.00049, 0, 0
Line.SMT_12384, 0.04532783, -23.89242, 0.04532783, -23.89242, 0, 0
Line.SMT_12426, 6.37221E-005, -2.428905, 6.37221E-005, -2.428905, 0, 0
Line.SMT_12445, 0.05255623, -30.49612, 0.05255623, -30.49612, 0, 0
Line.SMT_12446, 0.06942283, -29.51286, 0.06942283, -29.51286, 0, 0
Line.SMT_12449, 0.004843316, -26.35645, 0.004843316, -26.35645, 0, 0
Line.SMT_12534, 0.005279298, -40.40095, 0.005279298, -40.40095, 0, 0
Line.SMT_12535, 0.000259544, -16.99123, 0.000259544, -16.99123, 0, 0
Line.SMT_12536, 0.0001859003, -11.98638, 0.0001859003, -11.98638, 0, 0
Line.SMT_12618, 0.0003760537, -35.30349, 0.0003760537, -35.30349, 0, 0
Line.SMT_12652, 0.0002097819, -21.46742, 0.0002097819, -21.46742, 0, 0
Line.SMT_12666, 0.0002246292, -21.57888, 0.0002246292, -21.57888, 0, 0
Line.SMT_1271, 0.005049224, -10.75278, 0.005049224, -10.75278, 0, 0
Line.SMT_12725, 0.04245534, -22.2173, 0.04245534, -22.2173, 0, 0
Line.SMT_12781, 0.000221391, -22.03786, 0.000221391, -22.03786, 0, 0
Line.SMT_12798, 0.0002762648, -26.85834, 0.0002762648, -26.85834, 0, 0
Line.SMT_12800, 0.0006659598, -43.58026, 0.0006659598, -43.58026, 0, 0
Line.SMT_12810, 9.741435E-005, -19.35062, 9.741435E-005, -19.35062, 0, 0
Line.SMT_12826, 0.002699577, -41.1813, 0.002699577, -41.1813, 0, 0
Line.SMT_12827, 2.946968E-005, -16.99724, 2.946968E-005, -16.99724, 0, 0
Line.SMT_12828, 6.264787E-005, -36.68842, 6.264787E-005, -36.68842, 0, 0
Line.SMT_12835, 0.006221563, -34.11784, 0.006221563, -34.11784, 0, 0
Line.SMT_12896, 8.636121E-006, -4.761023, 8.636121E-006, -4.761023, 0, 0
Line.SMT_12897, 0.0001038932, -57.81303, 0.0001038932, -57.81303, 0, 0
Line.SMT_12938, 0.001477485, -22.81617, 0.001477485, -22.81617, 0, 0
Line.SMT_12983, 0.001302454, -13.72967, 0.001302454, -13.72967, 0, 0
Line.SMT_13022, 0.0004289412, -9.305748, 0.0004289412, -9.305748, 0, 0
Line.SMT_13045, 0.009412943, -50.70858, 0.009412943, -50.70858, 0, 0
Line.SMT_13075, 0.0001614877, -16.37725, 0.0001614877, -16.37725, 0, 0
Line.SMT_13076, 0.0001340263, -13.12305, 0.0001340263, -13.12305, 0, 0
Line.SMT_13077, 0.0002169361, -20.87636, 0.0002169361, -20.87636, 0, 0
Line.SMT_13124, 0.0005907389, -59.4675, 0.0005907389, -59.4675, 0, 0
Line.SMT_13167, 0.01285981, -51.90554, 0.01285981, -51.90554, 0, 0
Line.SMT_13233, 0.01428327, -58.0608, 0.01428327, -58.0608, 0, 0
Line.SMT_13234, 0.0001449145, -0.5740887, 0.0001449145, -0.5740887, 0, 0
Line.SMT_13254, 9.999602E-007, -18.90084, 9.999602E-007, -18.90084, 0, 0
Line.SMT_13255, 2.404475E-006, -16.27605, 2.404475E-006, -16.27605, 0, 0
Line.SMT_13256, 1.500794E-006, -11.24384, 1.500794E-006, -11.24384, 0, 0
Line.SMT_13316, 0.0002267001, -16.89956, 0.0002267001, -16.89956, 0, 0
Line.SMT_13346, 0.0001330293, -26.74538, 0.0001330293, -26.74538, 0, 0
Line.SMT_1347, 0.0001142356, -20.23772, 0.0001142356, -20.23772, 0, 0
Line.SMT_13509, 0.0002083037, -14.69227, 0.0002083037, -14.69227, 0, 0
Line.SMT_13515, 0.4612823, -9.84618, 0.4612823, -9.84618, 0, 0
Line.SMT_13577, 0.003225515, -17.13755, 0.003225515, -17.13755, 0, 0
Line.SMT_13586, 0.0003362489, -24.58434, 0.0003362489, -24.58434, 0, 0
Line.SMT_13587, 0.0002109829, -15.13505, 0.0002109829, -15.13505, 0, 0
Line.SMT_136, 0.03919685, -40.21784, 0.03919685, -40.21784, 0, 0
Line.SMT_14304, 0.03794014, -19.82421, 0.03794014, -19.82421, 0, 0
Line.SMT_1431, 0.009307098, -60.47821, 0.009307098, -60.47821, 0, 0
Line.SMT_14314, 0.0001448154, -13.97065, 0.0001448154, -13.97065, 0, 0
Line.SMT_1432, 0.002186952, -14.02419, 0.002186952, -14.02419, 0, 0
Line.SMT_1433, 0.0001679267, -1.100255, 0.0001679267, -1.100255, 0, 0
Line.SMT_14342, 0.03219103, -16.79783, 0.03219103, -16.79783, 0, 0
Line.SMT_1440, 0.0001096337, -18.85518, 0.0001096337, -18.85518, 0, 0
Line.SMT_1444, 3.480323E-007, -0.5831496, 3.480323E-007, -0.5831496, 0, 0
Line.SMT_14614, 0.006803676, -27.92835, 0.006803676, -27.92835, 0, 0
Line.SMT_1479, 0.001318252, -18.03636, 0.001318252, -18.03636, 0, 0
Line.SMT_14799, 0.003381374, -14.3351, 0.003381374, -14.3351, 0, 0
Line.SMT_14800, 0.003552776, -15.01987, 0.003552776, -15.01987, 0, 0
Line.SMT_14957, 0.005948681, -25.05057, 0.005948681, -25.05057, 0, 0
Line.SMT_1536, 0.0007267249, -4.779575, 0.0007267249, -4.779575, 0, 0
Line.SMT_1541, 0.002889642, -18.41625, 0.002889642, -18.41625, 0, 0
Line.SMT_1558, 0.0001001373, -16.68706, 0.0001001373, -16.68706, 0, 0
Line.SMT_15590, 0.0002348619, -26.63246, 0.0002348619, -26.63246, 0, 0
Line.SMT_15653, 5.287761E-005, -6.130777, 5.287761E-005, -6.130777, 0, 0
Line.SMT_15750, 2.709809, -81.26379, 2.709809, -81.26379, 0, 0
Line.SMT_15774, 1.989424, -59.60839, 1.989424, -59.60839, 0, 0
Line.SMT_15775, 0.001787564, -6.360841, 0.001787564, -6.360841, 0, 0
Line.SMT_15799, 1.602733, -47.15253, 1.602733, -47.15253, 0, 0
Line.SMT_15913, 0.1899099, -43.09722, 0.1899099, -43.09722, 0, 0
Line.SMT_15988, 1.699266, -68.35841, 1.699266, -68.35841, 0, 0
Line.SMT_16002, 0.0002190496, -18.20631, 0.0002190496, -18.20631, 0, 0
Line.SMT_16008, 2.46714, -38.13179, 2.46714, -38.13179, 0, 0
Line.SMT_16020, 0.1019023, -3.240433, 0.1019023, -3.240433, 0, 0
Line.SMT_16130, 4.298368, -120.7178, 4.298368, -120.7178, 0, 0
Line.SMT_16163, 1.815234, -53.42166, 1.815234, -53.42166, 0, 0
Line.SMT_16175, 0.001047134, -24.4994, 0.001047134, -24.4994, 0, 0
Line.SMT_16177, 0.001468779, -30.87851, 0.001468779, -30.87851, 0, 0
Line.SMT_16181, 0.000953186, -16.94055, 0.000953186, -16.94055, 0, 0
Line.SMT_16182, 0.001729736, -30.54029, 0.001729736, -30.54029, 0, 0
Line.SMT_16210, 1.982814, -59.43409, 1.982814, -59.43409, 0, 0
Line.SMT_16229, 0.01027982, -69.40089, 0.01027982, -69.40089, 0, 0
Line.SMT_16230, 2.334194E-007, -7.199262, 2.334194E-007, -7.199262, 0, 0
Line.SMT_16242, 1.757522, -51.65177, 1.757522, -51.65177, 0, 0
Line.SMT_16249, 3.85697, -113.4132, 3.85697, -113.4132, 0, 0
Line.SMT_16275, 0.002785517, -1.862859, 0.002785517, -1.862859, 0, 0
Line.SMT_16276, 3.47513, -102.2744, 3.47513, -102.2744, 0, 0
Line.SMT_16332, 0.0002484304, -9.468049, 0.0002484304, -9.468049, 0, 0
Line.SMT_16333, 2.206101E-005, -0.8943918, 2.206101E-005, -0.8943918, 0, 0
Line.SMT_16340, 0.1909513, -43.25291, 0.1909513, -43.25291, 0, 0
Line.SMT_16360, 3.898331E-006, -0.5722308, 3.898331E-006, -0.5722308, 0, 0
Line.SMT_16395, 3.509755, -98.63879, 3.509755, -98.63879, 0, 0
Line.SMT_16396, 0.2856727, -52.40387, 0.2856727, -52.40387, 0, 0
Line.SMT_16449, 0.0004400516, -94.57776, 0.0004400516, -94.57776, 0, 0
Line.SMT_16474, 9.181271, -51.37255, 9.181271, -51.37255, 0, 0
Line.SMT_16488, 0.002578705, -26.22831, 0.002578705, -26.22831, 0, 0
Line.SMT_16512, 0.01861455, -67.45866, 0.01861455, -67.45866, 0, 0
Line.SMT_16530, 0.001875844, -54.00349, 0.001875844, -54.00349, 0, 0
Line.SMT_16532, 8.217475E-005, -22.97708, 8.217475E-005, -22.97708, 0, 0
Line.SMT_16533, 0.001682027, -47.94745, 0.001682027, -47.94745, 0, 0
Line.SMT_16583, 1.357324E-005, -21.17378, 1.357324E-005, -21.17378, 0, 0
Line.SMT_16606, 8.647493E-005, -25.4529, 8.647493E-005, -25.4529, 0, 0
Line.SMT_16607, 6.893906E-005, -21.07257, 6.893906E-005, -21.07257, 0, 0
Line.SMT_16608, 7.149648E-005, -22.4057, 7.149648E-005, -22.4057, 0, 0
Line.SMT_16609, 7.956303E-005, -25.40134, 7.956303E-005, -25.40134, 0, 0
Line.SMT_16610, 5.41955E-005, -17.47867, 5.41955E-005, -17.47867, 0, 0
Line.SMT_16615, 0.001793666, -52.16701, 0.001793666, -52.16701, 0, 0
Line.SMT_16619, 0.005666951, -57.88702, 0.005666951, -57.88702, 0, 0
Line.SMT_16643, 0.00146157, -42.83295, 0.00146157, -42.83295, 0, 0
Line.SMT_16646, 0.0004175458, -103.2833, 0.0004175458, -103.2833, 0, 0
Line.SMT_16651, 0.0009215583, -28.60586, 0.0009215583, -28.60586, 0, 0
Line.SMT_16652, 0.001274148, -38.89025, 0.001274148, -38.89025, 0, 0
Line.SMT_16675, 0.01323972, -28.3782, 0.01323972, -28.3782, 0, 0
Line.SMT_16692, 2.566673, -76.47434, 2.566673, -76.47434, 0, 0
Line.SMT_16715, 1.138311, -33.90382, 1.138311, -33.90382, 0, 0
Line.SMT_16742, 2.300124, -68.45812, 2.300124, -68.45812, 0, 0
Line.SMT_16743, 3.889568E-006, -12.15666, 3.889568E-006, -12.15666, 0, 0
Line.SMT_16744, 3.962988E-006, -11.94478, 3.962988E-006, -11.94478, 0, 0
Line.SMT_16757, 1.967537, -58.58395, 1.967537, -58.58395, 0, 0
Line.SMT_16766, 4.671771E-006, -45.35506, 4.671771E-006, -45.35506, 0, 0
Line.SMT_16767, 0.0004575044, -105.6623, 0.0004575044, -105.6623, 0, 0
Line.SMT_16782, 24.59885, -77.07935, 24.59885, -77.07935, 0, 0
Line.SMT_16786, 0.0002051407, -45.76455, 0.0002051407, -45.76455, 0, 0
Line.SMT_16789, 0.0002220163, -61.77835, 0.0002220163, -61.77835, 0, 0
Line.SMT_16790, -1.571605E-007, -47.26637, -1.571605E-007, -47.26637, 0, 0
Line.SMT_16797, 0.0003096816, -83.6939, 0.0003096816, -83.6939, 0, 0
Line.SMT_16799, 0.000208126, -54.24419, 0.000208126, -54.24419, 0, 0
Line.SMT_16825, 0.0002746572, -18.26506, 0.0002746572, -18.26506, 0, 0
Line.SMT_16826, 0.0002868758, -18.75228, 0.0002868758, -18.75228, 0, 0
Line.SMT_16845, 0.0146764, -59.93314, 0.0146764, -59.93314, 0, 0
Line.SMT_16847, 33.07983, -48.39699, 33.07983, -48.39699, 0, 0
Line.SMT_16959, 0.0151561, -61.31861, 0.0151561, -61.31861, 0, 0
Line.SMT_16960, 0.01801253, -72.47844, 0.01801253, -72.47844, 0, 0
Line.SMT_16977, 6.920086E-005, -22.18162, 6.920086E-005, -22.18162, 0, 0
Line.SMT_1702, 2.75569E-006, -0.4491777, 2.75569E-006, -0.4491777, 0, 0
Line.SMT_17046, 15.95917, -47.34876, 15.95917, -47.34876, 0, 0
Line.SMT_17085, 0.1351245, -254.5124, 0.1351245, -254.5124, 0, 0
Line.SMT_17103, 0.0002388617, -67.76737, 0.0002388617, -67.76737, 0, 0
Line.SMT_17125, 0.0002894272, -18.15884, 0.0002894272, -18.15884, 0, 0
Line.SMT_17126, 0.0002205943, -13.73059, 0.0002205943, -13.73059, 0, 0
Line.SMT_17127, 0.001507774, -89.84983, 0.001507774, -89.84983, 0, 0
Line.SMT_17128, 0.01995692, -2.114463, 0.01995692, -2.114463, 0, 0
Line.SMT_17129, 0.001588429, -1.785753, 0.001588429, -1.785753, 0, 0
Line.SMT_17141, 0.0003283235, -18.67199, 0.0003283235, -18.67199, 0, 0
Line.SMT_17166, 2.880336E-005, -8.25172, 2.880336E-005, -8.25172, 0, 0
Line.SMT_17167, 0.0001516619, -41.2716, 0.0001516619, -41.2716, 0, 0
Line.SMT_17168, 5.01253E-005, -13.04617, 5.01253E-005, -13.04617, 0, 0
Line.SMT_17169, 3.958596E-005, -10.05207, 3.958596E-005, -10.05207, 0, 0
Line.SMT_17210, 0.002420339, -1.46165, 0.002420339, -1.46165, 0, 0
Line.SMT_17214, 0.0006899733, -22.98116, 0.0006899733, -22.98116, 0, 0
Line.SMT_17231, 0.0002130493, -6.337824, 0.0002130493, -6.337824, 0, 0
Line.SMT_17236, 0.0006787955, -14.79569, 0.0006787955, -14.79569, 0, 0
Line.SMT_17288, 4.527396E-005, -1.025696, 4.527396E-005, -1.025696, 0, 0
Line.SMT_17306, 0.001936941, -14.05502, 0.001936941, -14.05502, 0, 0
Line.SMT_17337, 0.0004392883, -0.8659771, 0.0004392883, -0.8659771, 0, 0
Line.SMT_17338, 0.0003068047, -19.6631, 0.0003068047, -19.6631, 0, 0
Line.SMT_17378, 1.435601E-006, -10.32601, 1.435601E-006, -10.32601, 0, 0
Line.SMT_17379, 1.827636E-006, -35.21454, 1.827636E-006, -35.21454, 0, 0
Line.SMT_17386, 36.45214, -27.2944, 36.45214, -27.2944, 0, 0
Line.SMT_17389, 0.001099999, -8.036168, 0.001099999, -8.036168, 0, 0
Line.SMT_17395, 0.0001593578, -1.72466, 0.0001593578, -1.72466, 0, 0
Line.SMT_1742, 0.02602487, -42.23638, 0.02602487, -42.23638, 0, 0
Line.SMT_1743, 0.001800036, -20.0087, 0.001800036, -20.0087, 0, 0
Line.SMT_17438, 0.0001189733, -2.28559, 0.0001189733, -2.28559, 0, 0
Line.SMT_1744, 0.0004189505, -19.19295, 0.0004189505, -19.19295, 0, 0
Line.SMT_1745, 9.740297E-007, -15.15391, 9.740297E-007, -15.15391, 0, 0
Line.SMT_17451, 8.01117E-007, -15.65661, 8.01117E-007, -15.65661, 0, 0
Line.SMT_1746, 0.0004361689, -18.85892, 0.0004361689, -18.85892, 0, 0
Line.SMT_17462, 0.0005278935, -11.6888, 0.0005278935, -11.6888, 0, 0
Line.SMT_17463, 0.001362171, -56.73475, 0.001362171, -56.73475, 0, 0
Line.SMT_17492, 0.0002074988, -14.50104, 0.0002074988, -14.50104, 0, 0
Line.SMT_17511, 6.313381E-005, -1.049717, 6.313381E-005, -1.049717, 0, 0
Line.SMT_17520, 0.001884689, -32.95086, 0.001884689, -32.95086, 0, 0
Line.SMT_17526, 0.003175983, -32.64153, 0.003175983, -32.64153, 0, 0
Line.SMT_17527, 2.524013E-005, -1.01632, 2.524013E-005, -1.01632, 0, 0
Line.SMT_17536, 0.0002132863, -50.91989, 0.0002132863, -50.91989, 0, 0
Line.SMT_17555, 0.0001144159, -32.52418, 0.0001144159, -32.52418, 0, 0
Line.SMT_17557, 0.02872885, -15.05435, 0.02872885, -15.05435, 0, 0
Line.SMT_17581, 0.0005587036, -38.39358, 0.0005587036, -38.39358, 0, 0
Line.SMT_17582, 0.0001843032, -12.42473, 0.0001843032, -12.42473, 0, 0
Line.SMT_17585, 0.0009044462, -6.585216, 0.0009044462, -6.585216, 0, 0
Line.SMT_17606, 6.315453E-005, -1.058029, 6.315453E-005, -1.058029, 0, 0
Line.SMT_17607, 0.001225715, -19.7192, 0.001225715, -19.7192, 0, 0
Line.SMT_17608, 5.084325E-005, -18.89007, 5.084325E-005, -18.89007, 0, 0
Line.SMT_17609, 1.842198E-006, -2.941162, 1.842198E-006, -2.941162, 0, 0
Line.SMT_17613, 0.0001768335, -20.29167, 0.0001768335, -20.29167, 0, 0
Line.SMT_17616, 0.000387096, -42.98215, 0.000387096, -42.98215, 0, 0
Line.SMT_17617, 0.0001936532, -20.66877, 0.0001936532, -20.66877, 0, 0
Line.SMT_17618, 9.614768E-006, -0.6753658, 9.614768E-006, -0.6753658, 0, 0
Line.SMT_1763, 0.0001646216, -30.15348, 0.0001646216, -30.15348, 0, 0
Line.SMT_17708, 0.0004675179, -1.62673, 0.0004675179, -1.62673, 0, 0
Line.SMT_17750, 1.832041E-005, -35.47116, 1.832041E-005, -35.47116, 0, 0
Line.SMT_17751, 0.004777646, -19.58981, 0.004777646, -19.58981, 0, 0
Line.SMT_17753, 7.80819E-006, -10.65171, 7.80819E-006, -10.65171, 0, 0
Line.SMT_17754, 7.053625E-006, -9.224457, 7.053625E-006, -9.224457, 0, 0
Line.SMT_17774, 1.759268E-006, -22.57782, 1.759268E-006, -22.57782, 0, 0
Line.SMT_17775, 0.0005837707, -12.83113, 0.0005837707, -12.83113, 0, 0
Line.SMT_17938, 0.01859868, -3.213545, 0.01859868, -3.213545, 0, 0
Line.SMT_17969, 0.1230551, -64.3323, 0.1230551, -64.3323, 0, 0
Line.SMT_17970, 0.0201724, -67.14245, 0.0201724, -67.14245, 0, 0
Line.SMT_17971, 0.01499168, -49.64284, 0.01499168, -49.64284, 0, 0
Line.SMT_17982, 0.02802729, -73.72449, 0.02802729, -73.72449, 0, 0
Line.SMT_18019, 0.006920115, -6.564075, 0.006920115, -6.564075, 0, 0
Line.SMT_18020, 0.04254671, -94.75377, 0.04254671, -94.75377, 0, 0
Line.SMT_18026, 0.001844716, -76.03106, 0.001844716, -76.03106, 0, 0
Line.SMT_18052, 7.319944E-006, -51.66585, 7.319944E-006, -51.66585, 0, 0
Line.SMT_18053, 4.554578E-006, -47.6024, 4.554578E-006, -47.6024, 0, 0
Line.SMT_18054, 2.029673E-006, -53.86553, 2.029673E-006, -53.86553, 0, 0
Line.SMT_18059, 0.02265629, -24.93065, 0.02265629, -24.93065, 0, 0
Line.SMT_18060, 0.01578223, -17.30999, 0.01578223, -17.30999, 0, 0
Line.SMT_18061, 0.01852874, -20.26321, 0.01852874, -20.26321, 0, 0
Line.SMT_18062, 0.01327214, -14.47487, 0.01327214, -14.47487, 0, 0
Line.SMT_18090, 0.0007618621, -20.68647, 0.0007618621, -20.68647, 0, 0
Line.SMT_18091, 0.0008901541, -23.82319, 0.0008901541, -23.82319, 0, 0
Line.SMT_18092, 0.0006586215, -17.38125, 0.0006586215, -17.38125, 0, 0
Line.SMT_18093, 0.0005354312, -13.97503, 0.0005354312, -13.97503, 0, 0
Line.SMT_18120, 0.000338729, -20.92537, 0.000338729, -20.92537, 0, 0
Line.SMT_18128, 0.07794168, -52.45906, 0.07794168, -52.45906, 0, 0
Line.SMT_18129, 0.05678776, -38.0879, 0.05678776, -38.0879, 0, 0
Line.SMT_18130, 5.177821E-005, -23.35119, 5.177821E-005, -23.35119, 0, 0
Line.SMT_18131, 5.128265E-005, -22.75288, 5.128265E-005, -22.75288, 0, 0
Line.SMT_18132, 1.811649E-005, -7.91595, 1.811649E-005, -7.91595, 0, 0
Line.SMT_18133, 3.495639E-005, -14.41833, 3.495639E-005, -14.41833, 0, 0
Line.SMT_18134, 3.835974E-006, -0.7122556, 3.835974E-006, -0.7122556, 0, 0
Line.SMT_1815, 0.02573171, -0.5492787, 0.02573171, -0.5492787, 0, 0
Line.SMT_18157, 2.030578, -76.09625, 2.030578, -76.09625, 0, 0
Line.SMT_18192, 0.002261861, -9.001965, 0.002261861, -9.001965, 0, 0
Line.SMT_18326, 0.1274426, -40.42245, 0.1274426, -40.42245, 0, 0
Line.SMT_18330, 0.02344021, -28.75774, 0.02344021, -28.75774, 0, 0
Line.SMT_18369, 0.008127563, -59.9721, 0.008127563, -59.9721, 0, 0
Line.SMT_18370, 2.510088, -61.30135, 2.510088, -61.30135, 0, 0
Line.SMT_18372, 0.03259914, -21.54695, 0.03259914, -21.54695, 0, 0
Line.SMT_18390, 0.1505241, -53.08933, 0.1505241, -53.08933, 0, 0
Line.SMT_18391, 0.002042489, -19.43678, 0.002042489, -19.43678, 0, 0
Line.SMT_18392, 36.05086, -26.66751, 36.05086, -26.66751, 0, 0
Line.SMT_1840, 0.005534923, -35.75516, 0.005534923, -35.75516, 0, 0
Line.SMT_18433, 0.0007801468, -32.25522, 0.0007801468, -32.25522, 0, 0
Line.SMT_18434, 11.46815, -29.82088, 11.46815, -29.82088, 0, 0
Line.SMT_18484, 10.9439, -34.35486, 10.9439, -34.35486, 0, 0
Line.SMT_18486, -3.936265E-006, -1.479032, -3.936265E-006, -1.479032, 0, 0
Line.SMT_18487, 14.40412, -87.27342, 14.40412, -87.27342, 0, 0
Line.SMT_18488, 2.255363E-005, -0.7679767, 2.255363E-005, -0.7679767, 0, 0
Line.SMT_18489, 1.533236, -59.3985, 1.533236, -59.3985, 0, 0
Line.SMT_18490, 0.7506993, -37.05496, 0.7506993, -37.05496, 0, 0
Line.SMT_18491, 0.9603249, -54.13773, 0.9603249, -54.13773, 0, 0
Line.SMT_18492, 0.4817094, -40.91551, 0.4817094, -40.91551, 0, 0
Line.SMT_18493, 14.18861, -55.58365, 14.18861, -55.58365, 0, 0
Line.SMT_18494, 0.0001641283, -9.265466, 0.0001641283, -9.265466, 0, 0
Line.SMT_18495, 6.615159, -48.74588, 6.615159, -48.74588, 0, 0
Line.SMT_18497, 0.05241307, -67.65051, 0.05241307, -67.65051, 0, 0
Line.SMT_18498, 0.0003081959, -21.21296, 0.0003081959, -21.21296, 0, 0
Line.SMT_185, 0.2994559, -40.01058, 0.2994559, -40.01058, 0, 0
Line.SMT_18539, 0.01223829, -64.19143, 0.01223829, -64.19143, 0, 0
Line.SMT_18540, 0.153483, -47.89637, 0.153483, -47.89637, 0, 0
Line.SMT_18541, 15.67308, -25.29541, 15.67308, -25.29541, 0, 0
Line.SMT_18542, 0.1458089, -60.57484, 0.1458089, -60.57484, 0, 0
Line.SMT_18543, 0.06378421, -96.35108, 0.06378421, -96.35108, 0, 0
Line.SMT_18546, 0.151918, -78.86544, 0.151918, -78.86544, 0, 0
Line.SMT_18550, 0.0035065, -26.21408, 0.0035065, -26.21408, 0, 0
Line.SMT_18551, 0.02507245, -68.89524, 0.02507245, -68.89524, 0, 0
Line.SMT_18552, 7.188549, -89.13858, 7.188549, -89.13858, 0, 0
Line.SMT_18553, 3.379157, -41.88527, 3.379157, -41.88527, 0, 0
Line.SMT_18590, 35.34047, -50.09804, 35.34047, -50.09804, 0, 0
Line.SMT_18591, 4.884224, -60.40619, 4.884224, -60.40619, 0, 0
Line.SMT_18592, 5.098643, -63.0139, 5.098643, -63.0139, 0, 0
Line.SMT_18593, 3.814176, -121.1255, 3.814176, -121.1255, 0, 0
Line.SMT_18594, 1.023849, -32.47411, 1.023849, -32.47411, 0, 0
Line.SMT_18595, 0.511331, -43.15146, 0.511331, -43.15146, 0, 0
Line.SMT_18596, 0.08511223, -52.13694, 0.08511223, -52.13694, 0, 0
Line.SMT_18597, 0.0559959, -45.46082, 0.0559959, -45.46082, 0, 0
Line.SMT_18598, 0.06316619, -51.21872, 0.06316619, -51.21872, 0, 0
Line.SMT_18599, 0.001637447, -9.971659, 0.001637447, -9.971659, 0, 0
Line.SMT_18600, 0.0002142184, -46.44205, 0.0002142184, -46.44205, 0, 0
Line.SMT_18601, 23.13276, -55.28103, 23.13276, -55.28103, 0, 0
Line.SMT_18602, 23.58586, -56.01338, 23.58586, -56.01338, 0, 0
Line.SMT_18643, 19.92751, -44.08309, 19.92751, -44.08309, 0, 0
Line.SMT_18644, 0.2089028, -105.3788, 0.2089028, -105.3788, 0, 0
Line.SMT_18646, 0.1732218, -86.99528, 0.1732218, -86.99528, 0, 0
Line.SMT_18647, 0.2168934, -108.2647, 0.2168934, -108.2647, 0, 0
Line.SMT_18649, 17.80785, -30.07244, 17.80785, -30.07244, 0, 0
Line.SMT_18650, 19.87506, -30.07949, 19.87506, -30.07949, 0, 0
Line.SMT_18652, 23.28443, -29.64373, 23.28443, -29.64373, 0, 0
